wkt_geom,latitude,longitude,NOMGEO,NOM_ENT,acq_date_mex,SATELITE
POINT (-104.7235 24.01133),24.01133,-104.7235,Durango,Durango,2025-09-22 13:57:00,Sin Info
POINT (-105.42115 25.05441),25.05441,-105.42115,Santiago Papasquiaro,Durango,2025-09-22 13:57:00,Sin Info
POINT (-103.39569 25.48914),25.48914,-103.39569,Torreón,Coahuila de Zaragoza,2025-09-23 02:26:00,Sin Info
POINT (-104.72563 24.00878),24.00878,-104.72563,Durango,Durango,2025-09-23 02:26:00,Sin Info
POINT (-103.39665 25.48909),25.48909,-103.39665,Torreón,Coahuila de Zaragoza,2025-09-23 13:40:00,Sin Info
POINT (-103.66228 25.53058),25.53058,-103.66228,Lerdo,Durango,2025-09-23 13:40:00,Sin Info
POINT (-103.39745 25.4888),25.4888,-103.39745,Torreón,Coahuila de Zaragoza,2025-09-24 02:05:00,Sin Info
POINT (-103.39669 25.4877),25.4877,-103.39669,Torreón,Coahuila de Zaragoza,2025-09-27 02:50:00,Sin Info
POINT (-105.48421 23.72464),23.72464,-105.48421,Pueblo Nuevo,Durango,2025-09-28 02:33:00,Sin Info
POINT (-103.39848 25.48622),25.48622,-103.39848,Torreón,Coahuila de Zaragoza,2025-09-30 01:54:00,Sin Info
POINT (-103.39771 25.48974),25.48974,-103.39771,Torreón,Coahuila de Zaragoza,2025-09-30 03:34:00,Sin Info
POINT (-103.39912 25.49152),25.49152,-103.39912,Torreón,Coahuila de Zaragoza,2025-09-30 03:34:00,Sin Info
POINT (-103.28013 25.38952),25.38952,-103.28013,Viesca,Coahuila de Zaragoza,2025-09-30 13:08:00,Sin Info
POINT (-103.27581 25.38888),25.38888,-103.27581,Viesca,Coahuila de Zaragoza,2025-09-30 13:08:00,Sin Info
POINT (-103.39776 25.48709),25.48709,-103.39776,Torreón,Coahuila de Zaragoza,2025-10-01 03:13:00,Sin Info
POINT (-103.39716 25.48878),25.48878,-103.39716,Torreón,Coahuila de Zaragoza,2025-10-02 02:56:00,Sin Info
POINT (-103.602044 25.769352),25.769352,-103.602044,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.601744 25.769349),25.769349,-103.601744,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.543697 25.598684),25.598684,-103.543697,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.5437 25.598413),25.598413,-103.5437,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.543398 25.598681),25.598681,-103.543398,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.543401 25.59841),25.59841,-103.543401,Gómez Palacio,Durango,2025-01-01 11:22:00,Sin Info
POINT (-103.307963 25.411975),25.411975,-103.307963,Matamoros,Coahuila de Zaragoza,2025-01-01 11:22:00,Sin Info
POINT (-104.716815 24.036666),24.036666,-104.716815,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654724 23.976114),23.976114,-104.654724,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.503331 24.082186),24.082186,-104.503331,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.611675 24.072474),24.072474,-104.611675,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.611674 24.072745),24.072745,-104.611674,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.630432 24.014805),24.014805,-104.630432,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.65384 23.975841),23.975841,-104.65384,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.653839 23.976112),23.976112,-104.653839,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.653839 23.976383),23.976383,-104.653839,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654135 23.975841),23.975841,-104.654135,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654134 23.976112),23.976112,-104.654134,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654134 23.976383),23.976383,-104.654134,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.65443 23.975842),23.975842,-104.65443,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654429 23.976113),23.976113,-104.654429,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.654725 23.975843),23.975843,-104.654725,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.503332 24.081915),24.081915,-104.503332,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.716815 24.036395),24.036395,-104.716815,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.805744 22.949883),22.949883,-104.805744,Mezquital,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.805744 22.950154),22.950154,-104.805744,Mezquital,Durango,2025-01-01 11:23:00,Sin Info
POINT (-103.070556 24.615781),24.615781,-103.070556,General Simón Bolívar,Durango,2025-01-01 11:23:00,Sin Info
POINT (-103.263649 24.771442),24.771442,-103.263649,General Simón Bolívar,Durango,2025-01-01 11:23:00,Sin Info
POINT (-103.263645 24.771712),24.771712,-103.263645,General Simón Bolívar,Durango,2025-01-01 11:23:00,Sin Info
POINT (-103.659671 24.075494),24.075494,-103.659671,Miguel Auza,Zacatecas,2025-01-01 11:23:00,Sin Info
POINT (-103.659668 24.075765),24.075765,-103.659668,Miguel Auza,Zacatecas,2025-01-01 11:23:00,Sin Info
POINT (-103.98205 23.717895),23.717895,-103.98205,Vicente Guerrero,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.015195 24.768518),24.768518,-104.015195,Peñón Blanco,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.015193 24.768789),24.768789,-104.015193,Peñón Blanco,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.040725 23.942887),23.942887,-104.040725,Poanas,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.041022 23.942618),23.942618,-104.041022,Poanas,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.04102 23.942889),23.942889,-104.04102,Poanas,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.041316 23.94262),23.94262,-104.041316,Poanas,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.041314 23.942891),23.942891,-104.041314,Poanas,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.04911 24.363977),24.363977,-104.04911,Guadalupe Victoria,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.108249 24.450222),24.450222,-104.108249,Guadalupe Victoria,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.269565 24.3969),24.3969,-104.269565,Pánuco de Coronado,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.269863 24.39663),24.39663,-104.269863,Pánuco de Coronado,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.269861 24.396901),24.396901,-104.269861,Pánuco de Coronado,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.270159 24.396631),24.396631,-104.270159,Pánuco de Coronado,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.270157 24.396902),24.396902,-104.270157,Pánuco de Coronado,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.502742 24.081913),24.081913,-104.502742,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.502741 24.082184),24.082184,-104.502741,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.503037 24.081914),24.081914,-104.503037,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.503036 24.082185),24.082185,-104.503036,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-104.503035 24.082456),24.082456,-104.503035,Durango,Durango,2025-01-01 11:23:00,Sin Info
POINT (-103.282748 25.695789),25.695789,-103.282748,Matamoros,Coahuila de Zaragoza,2025-01-09 11:22:00,Sin Info
POINT (-103.252295 25.384511),25.384511,-103.252295,Viesca,Coahuila de Zaragoza,2025-01-09 11:22:00,Sin Info
POINT (-102.742667 24.347175),24.347175,-102.742667,General Francisco R. Murguía,Zacatecas,2025-01-10 11:17:00,Sin Info
POINT (-102.742662 24.347445),24.347445,-102.742662,General Francisco R. Murguía,Zacatecas,2025-01-10 11:17:00,Sin Info
POINT (-104.037436 26.55704),26.55704,-104.037436,Mapimí,Durango,2025-01-16 11:28:00,Sin Info
POINT (-105.366673 26.38646),26.38646,-105.366673,Ocampo,Durango,2025-01-16 11:28:00,Sin Info
POINT (-104.656414 25.305632),25.305632,-104.656414,Rodeo,Durango,2025-01-17 11:22:00,Sin Info
POINT (-104.656116 25.305632),25.305632,-104.656116,Rodeo,Durango,2025-01-17 11:22:00,Sin Info
POINT (-104.417465 24.01306),24.01306,-104.417465,Durango,Durango,2025-01-17 11:23:00,Sin Info
POINT (-104.417466 24.012789),24.012789,-104.417466,Durango,Durango,2025-01-17 11:23:00,Sin Info
POINT (-103.957987 24.547335),24.547335,-103.957987,Peñón Blanco,Durango,2025-01-17 11:23:00,Sin Info
POINT (-104.656116 25.305632),25.305632,-104.656116,Rodeo,Durango,2025-01-17 11:23:00,Sin Info
POINT (-104.656414 25.305632),25.305632,-104.656414,Rodeo,Durango,2025-01-17 11:23:00,Sin Info
POINT (-105.97778 25.881403),25.881403,-105.97778,Guanaceví,Durango,2025-01-23 11:35:00,Sin Info
POINT (-105.97808 25.881401),25.881401,-105.97808,Guanaceví,Durango,2025-01-23 11:35:00,Sin Info
POINT (-106.108417 25.076754),25.076754,-106.108417,Santiago Papasquiaro,Durango,2025-01-23 11:35:00,Sin Info
POINT (-106.10842 25.077025),25.077025,-106.10842,Santiago Papasquiaro,Durango,2025-01-23 11:35:00,Sin Info
POINT (-106.964068 25.428632),25.428632,-106.964068,Tamazula,Durango,2025-01-23 11:35:00,Sin Info
POINT (-106.964072 25.428903),25.428903,-106.964072,Tamazula,Durango,2025-01-23 11:35:00,Sin Info
POINT (-106.964366 25.428628),25.428628,-106.964366,Tamazula,Durango,2025-01-23 11:35:00,Sin Info
POINT (-107.019238 25.677838),25.677838,-107.019238,Badiraguato,Sinaloa,2025-01-23 11:35:00,Sin Info
POINT (-107.019242 25.678109),25.678109,-107.019242,Badiraguato,Sinaloa,2025-01-23 11:35:00,Sin Info
POINT (-107.019537 25.677834),25.677834,-107.019537,Badiraguato,Sinaloa,2025-01-23 11:35:00,Sin Info
POINT (-106.220582 25.437234),25.437234,-106.220582,Tepehuanes,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.494434 25.125547),25.125547,-104.494434,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.494433 25.125818),25.125818,-104.494433,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.602843 25.282741),25.282741,-104.602843,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-105.194839 25.96394),25.96394,-105.194839,Indé,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.494137 25.125275),25.125275,-104.494137,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.494136 25.125546),25.125546,-104.494136,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-104.494435 25.125276),25.125276,-104.494435,Rodeo,Durango,2025-01-24 11:29:00,Sin Info
POINT (-103.22334 25.831301),25.831301,-103.22334,San Pedro,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.223336 25.831572),25.831572,-103.223336,San Pedro,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.223635 25.831576),25.831576,-103.223635,San Pedro,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.223631 25.831847),25.831847,-103.223631,San Pedro,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.27587 25.778852),25.778852,-103.27587,Francisco I. Madero,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.284464 25.680372),25.680372,-103.284464,Matamoros,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.349113 25.586866),25.586866,-103.349113,Torreón,Coahuila de Zaragoza,2025-01-25 11:22:00,Sin Info
POINT (-103.367894 25.699205),25.699205,-103.367894,Gómez Palacio,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.411812 25.678564),25.678564,-103.411812,Gómez Palacio,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.479281 25.543316),25.543316,-103.479281,Gómez Palacio,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.528749 25.550864),25.550864,-103.528749,Lerdo,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.586467 25.492114),25.492114,-103.586467,Lerdo,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.639793 25.500473),25.500473,-103.639793,Lerdo,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.995715 25.267396),25.267396,-103.995715,Nazas,Durango,2025-01-25 11:22:00,Sin Info
POINT (-103.997196 25.26849),25.26849,-103.997196,Nazas,Durango,2025-01-25 11:22:00,Sin Info
POINT (-104.138412 25.226037),25.226037,-104.138412,Nazas,Durango,2025-01-25 11:22:00,Sin Info
POINT (-104.304385 26.788823),26.788823,-104.304385,Mapimí,Durango,2025-01-25 11:22:00,Sin Info
POINT (-106.214769 25.033121),25.033121,-106.214769,Canelas,Durango,2025-01-31 11:35:00,Sin Info
POINT (-106.214771 25.033392),25.033392,-106.214771,Canelas,Durango,2025-01-31 11:35:00,Sin Info
POINT (-106.607193 25.415636),25.415636,-106.607193,Tepehuanes,Durango,2025-01-31 11:35:00,Sin Info
POINT (-107.019238 25.677838),25.677838,-107.019238,Badiraguato,Sinaloa,2025-01-31 11:35:00,Sin Info
POINT (-107.019242 25.678109),25.678109,-107.019242,Badiraguato,Sinaloa,2025-01-31 11:35:00,Sin Info
POINT (-105.212886 26.000757),26.000757,-105.212886,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.444479 25.157983),25.157983,-105.444479,Santiago Papasquiaro,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.290232 26.48686),26.48686,-105.290232,Ocampo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.213186 26.001298),26.001298,-105.213186,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.213186 26.001027),26.001027,-105.213186,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.212887 26.001569),26.001569,-105.212887,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.212887 26.001299),26.001299,-105.212887,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.212886 26.001028),26.001028,-105.212886,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.212885 26.000486),26.000486,-105.212885,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.212586 26.000757),26.000757,-105.212586,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.886328 25.48642),25.48642,-104.886328,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.886329 25.486149),25.486149,-104.886329,Indé,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.632027 25.288506),25.288506,-104.632027,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.559037 25.20107),25.20107,-104.559037,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.55874 25.201069),25.201069,-104.55874,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.550804 25.172598),25.172598,-104.550804,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.545156 25.170414),25.170414,-104.545156,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.545157 25.170143),25.170143,-104.545157,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-104.434896 25.129938),25.129938,-104.434896,Rodeo,Durango,2025-02-01 11:28:00,Sin Info
POINT (-105.649549 26.737308),26.737308,-105.649549,Matamoros,Chihuahua,2025-02-01 11:28:00,Sin Info
POINT (-103.524463 25.608242),25.608242,-103.524463,Gómez Palacio,Durango,2025-02-02 11:22:00,Sin Info
POINT (-104.635264 25.30233),25.30233,-104.635264,Rodeo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-104.634966 25.30233),25.30233,-104.634966,Rodeo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-104.063582 25.274886),25.274886,-104.063582,Nazas,Durango,2025-02-02 11:22:00,Sin Info
POINT (-104.063584 25.274615),25.274615,-104.063584,Nazas,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.6002 25.517436),25.517436,-103.6002,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.599901 25.517433),25.517433,-103.599901,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.599603 25.51743),25.51743,-103.599603,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.599606 25.517159),25.517159,-103.599606,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.534735 25.623242),25.623242,-103.534735,Gómez Palacio,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.534738 25.622971),25.622971,-103.534738,Gómez Palacio,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.484091 26.104553),26.104553,-103.484091,Tlahualilo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.484095 26.104282),26.104282,-103.484095,Tlahualilo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.483791 26.10455),26.10455,-103.483791,Tlahualilo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.342822 25.370662),25.370662,-103.342822,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.342524 25.370659),25.370659,-103.342524,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.34163 25.370649),25.370649,-103.34163,Lerdo,Durango,2025-02-02 11:22:00,Sin Info
POINT (-103.266038 25.382507),25.382507,-103.266038,Viesca,Coahuila de Zaragoza,2025-02-02 11:22:00,Sin Info
POINT (-103.266042 25.382236),25.382236,-103.266042,Viesca,Coahuila de Zaragoza,2025-02-02 11:22:00,Sin Info
POINT (-103.612579 24.119232),24.119232,-103.612579,Miguel Auza,Zacatecas,2025-02-02 11:23:00,Sin Info
POINT (-103.656644 24.167578),24.167578,-103.656644,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.675233 24.902426),24.902426,-103.675233,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.67523 24.902697),24.902697,-103.67523,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.67553 24.902429),24.902429,-103.67553,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.675527 24.9027),24.9027,-103.675527,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.693902 24.162483),24.162483,-103.693902,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.693899 24.162754),24.162754,-103.693899,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
POINT (-103.693896 24.163025),24.163025,-103.693896,Cuencamé,Durango,2025-02-02 11:23:00,Sin Info
